
Algorithm: 3

Procs: 2

Test: 1
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
64                   3700.31              0.30           7998.49        1000           3500.02           4999.44           5375.55
128                  3848.33              0.42           8021.66        1000           3502.69           4999.28           5608.91
256                  3766.58              0.47           7997.65        1000           3501.05           4999.19           5256.94
512                  3614.38              0.47           8019.63        1000           3499.94           4999.00           5000.89
1024                 3455.21              0.49           8017.67        1000           3499.94           4998.18           5000.45
2048                 3401.30              0.77           8029.57        1000           3500.24           4997.77           5000.41
4096                 3378.30              1.36           8034.70        1000           3500.22           4995.74           5000.41
8192                 3543.24              2.26           8018.28        1000           3503.01           4993.09           5000.16
16384                3626.21              6.02           7997.39         100           3503.68           4996.99           6247.88
32768                3737.87              9.98           8027.96         100           3506.10           4997.55           5618.15
65536                3470.11             19.58           8029.37         100           3583.92           4513.04           4515.67
131072               3623.26             35.70           7958.21         100           3544.84           4996.52           6097.77
262144               4628.14            314.52           8027.19         100           4532.54           5515.08           6038.42
524288               5298.08            719.67           7980.91         100           5330.74           5786.69           5790.16
1048576              5098.23           1110.02           8394.46         100           4662.26           6439.32           6781.33

Test: 4
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    3615.06              0.36           8015.45        1000           3499.77           4999.43           5626.49
2                    3560.18              0.30           8033.53        1000           3499.80           4998.88           5002.01
4                    3707.32              0.30           7999.58        1000           3500.21           4999.67           5002.23
8                    3689.85              0.30           8033.59        1000           3500.02           4999.16           5002.05
16                   3700.41              0.30           8023.63        1000           3500.28           4999.40           5002.15
32                   3394.65              0.30           8022.53        1000           3001.98           4999.19           5001.15
64                   3710.17              0.31           7998.69        1000           3500.19           4999.34           5000.44
128                  3589.01              0.44           7998.69        1000           3499.90           4998.51           5000.22
256                  3593.55              0.43           8023.68        1000           3499.95           4998.71           5001.70
512                  3617.35              0.45           8025.64        1000           3500.48           4998.70           5000.51
1024                 3733.30              0.48           8009.67        1000           3501.64           4998.90           5001.17
2048                 3470.47              0.78           8003.44        1000           3500.48           4998.60           5000.14
4096                 3396.56              1.45           8048.55        1000           3500.02           4997.47           5871.53
8192                 3568.45              2.28           8033.85        1000           3504.17           4993.17           5764.89
16384                4092.76              5.75           7997.47         100           3548.72           5004.18           5009.90
32768                3452.54             10.36           8027.82         100           3043.51           4507.33           4509.86
65536                3552.85             19.80           8028.46         100           3522.70           4517.10           4522.92
131072               3780.25             35.36           8068.87         100           4165.83           4899.49           6028.64
262144               4538.63            321.02           8040.58         100           4522.27           5892.75           5902.85
524288               4773.90            749.64           8073.84         100           4572.51           5364.98           6046.97
1048576              5188.08           1629.24           7996.23         100           5513.98           5890.13           6054.88

Test: 5
# OSU MPI Reduce Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                    3601.76              0.33           8020.52        1000           3499.67           4999.39           5622.16
2                    3670.18              0.29           8012.73        1000           3500.00           4999.13           5000.53
4                    3879.22              0.29           8028.73        1000           3501.15           4999.78           5502.36
8                    3690.29              0.29           8001.65        1000           3500.20           4999.33           5001.34
16                   3671.49              0.29           8011.69        1000           3500.18           4999.63           5255.13
32                   3546.43              0.29           8003.65        1000           3500.16           4999.05           5381.32
64                   3666.09              0.31           8000.67        1000           3500.61           4999.30           5000.85
128                  3811.94              0.42           8023.66        1000           3501.11           4999.06           5002.68
256                  3685.69              0.45           8000.62        1000           3500.35           4999.09           5000.50
512                  3732.87              0.45           8030.57        1000           3501.89           4998.87           5001.94
