
Operation: bcast
Node: THIN

--------------------------------------------
Test: 1

Algorithm: 3
Procs: 16
Mapping: core
Iterations: 10000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
16384                   2.34              1.66              3.02       10000              2.33              2.41              2.45
32768                   3.93              3.27              4.59       10000              3.92              4.03              4.09
65536                   7.59              6.67              8.52       10000              7.57              7.73              7.84
131072                 15.25             14.58             15.92       10000             15.05             15.91             17.55
262144                 30.05             29.36             30.74       10000             30.06             31.06             33.25
524288                 29.71             29.63             29.80       10000             29.61             30.10             32.63
1048576                65.65             65.64             65.65       10000             65.43             68.13             68.87


--------------------------------------------
Test: 5

Algorithm: 2
Procs: 8
Mapping: core
Iterations: 50000
--------------------------------------------

Warmup: 200
# OSU MPI Broadcast Latency Test v7.3
# Datatype: MPI_CHAR.
# Size       Avg Latency(us)   Min Latency(us)   Max Latency(us)  Iterations  P50 Tail Lat(us)  P95 Tail Lat(us)  P99 Tail Lat(us)
1                       0.52              0.34              0.75       50000              0.51              0.61              0.66
2                       0.51              0.34              0.73       50000              0.50              0.60              0.65
4                       0.52              0.34              0.73       50000              0.51              0.60              0.64
8                       0.51              0.34              0.72       50000              0.51              0.60              0.65
16                      0.52              0.34              0.73       50000              0.51              0.60              0.65
32                      0.61              0.40              0.90       50000              0.60              0.73              0.79
64                      0.61              0.38              0.89       50000              0.59              0.71              0.77
128                     1.02              0.56              1.48       50000              0.99              1.07              1.13
256                     1.04              0.55              1.49       50000              1.03              1.11              1.15
512                     1.12              0.61              1.63       50000              1.11              1.22              1.27
1024                    1.47              0.79              2.15       50000              1.46              1.54              1.59
